         CN num,      gen-CN num,      surface CN,           CN-Ni,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num,      gen-CN num, rms CN of NN Ni,  Pt bond length,  0.1251,  0.1247,  0.0150,  0.0002, -1.0577,  0.0148,  0.0003, -1.0491
         CN num, rms CN of NN Ni,      gen-CN num,  Pt bond length,  0.1467,  0.1464,  0.0005,  0.0660, -1.4601,  0.0005,  0.0652, -1.4445
         CN num,  Pt bond length,      gen-CN num, rms CN of NN Ni,  0.1543,  0.1525,  0.0607,  0.0008, -1.6446,  0.0602,  0.0008, -1.6323
         CN num,      gen-CN num, rms CN of NN Ni,    surface curv,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num, rms CN of NN Ni,      gen-CN num,    surface curv,  0.2625,  0.2563,  0.0023,  0.0000, -0.4089,  0.0023,  0.0000, -0.4015
         CN num,    surface curv,      gen-CN num, rms CN of NN Ni,  0.2590,  0.2532,  0.0000,  0.0030, -0.4173,  0.0000,  0.0030, -0.4089
         CN num,      gen-CN num, rms CN of NN Ni,      chemSROP11,  0.1249,  0.1246,  0.0150,  0.0047, -1.0554,  0.0149,  0.0043, -1.0460
         CN num, rms CN of NN Ni,      gen-CN num,      chemSROP11,  0.2624,  0.2562,  0.0023,  0.0074, -0.4087,  0.0023,  0.0067, -0.4013
         CN num,      chemSROP11,      gen-CN num, rms CN of NN Ni,  0.2590,  0.2531,  0.0053,  0.0030, -0.4170,  0.0055,  0.0030, -0.4087
         CN num,      gen-CN num, rms CN of NN Ni,      chemSROP12,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num, rms CN of NN Ni,      gen-CN num,      chemSROP12,  0.2623,  0.2560,  0.0023,  0.0120, -0.4121,  0.0023,  0.0153, -0.4049
         CN num,      chemSROP12,      gen-CN num, rms CN of NN Ni,  0.2588,  0.2528,  0.0100,  0.0031, -0.4205,  0.0127,  0.0031, -0.4124
         CN num,      gen-CN num, rms CN of NN Ni,      chemSROP22,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num, rms CN of NN Ni,      gen-CN num,      chemSROP22,  0.2624,  0.2562,  0.0023,  0.0030, -0.4105,  0.0023,  0.0042, -0.4035
         CN num,      chemSROP22,      gen-CN num, rms CN of NN Ni,  0.2590,  0.2530,  0.0027,  0.0031, -0.4191,  0.0036,  0.0030, -0.4110
         CN num,      gen-CN num, rms CN of NN Ni,       gCN-Ni-Ni,  0.1244,  0.1240,  0.0148,  0.0025, -1.0562,  0.0147,  0.0026, -1.0469
         CN num, rms CN of NN Ni,      gen-CN num,       gCN-Ni-Ni,  0.2611,  0.2551,  0.0019,  0.0087, -0.4076,  0.0019,  0.0083, -0.4005
         CN num,       gCN-Ni-Ni,      gen-CN num, rms CN of NN Ni,  0.2586,  0.2528,  0.0040,  0.0028, -0.4168,  0.0038,  0.0028, -0.4086
         CN num,      gen-CN num, rms CN of NN Ni,       gCN-Ni-Pt,  0.1249,  0.1245,  0.0149,  0.0009, -1.0569,  0.0147,  0.0012, -1.0480
         CN num, rms CN of NN Ni,      gen-CN num,       gCN-Ni-Pt,  0.2614,  0.2554,  0.0016,  0.0078, -0.4087,  0.0016,  0.0075, -0.4015
         CN num,       gCN-Ni-Pt,      gen-CN num, rms CN of NN Ni,  0.2590,  0.2532,  0.0000,  0.0030, -0.4173,  0.0002,  0.0030, -0.4090
         CN num,      gen-CN num, rms CN of NN Ni,       gCN-Pt-Ni,  0.1243,  0.1241,  0.0147,  0.0023, -1.0562,  0.0146,  0.0022, -1.0462
         CN num, rms CN of NN Ni,      gen-CN num,       gCN-Pt-Ni,  0.2335,  0.2293,  0.0003,  0.0404, -0.5303,  0.0004,  0.0384, -0.5186
         CN num,       gCN-Pt-Ni,      gen-CN num, rms CN of NN Ni,  0.2369,  0.2323,  0.0298,  0.0009, -0.5312,  0.0286,  0.0009, -0.5197
         CN num,      gen-CN num, rms CN of NN Ni,       gCN-Pt-Pt,  0.1250,  0.1247,  0.0149,  0.0002, -1.0551,  0.0148,  0.0002, -1.0457
         CN num, rms CN of NN Ni,      gen-CN num,       gCN-Pt-Pt,  0.1678,  0.1669,  0.0032,  0.0154, -0.8968,  0.0032,  0.0150, -0.8804
         CN num,       gCN-Pt-Pt,      gen-CN num, rms CN of NN Ni,  0.1666,  0.1660,  0.0128,  0.0042, -0.9217,  0.0125,  0.0041, -0.9045
         CN num,      gen-CN num, rms CN of NN Ni,        gCN-Ni-X,  0.1247,  0.1242,  0.0148,  0.0009, -1.0572,  0.0147,  0.0010, -1.0480
         CN num, rms CN of NN Ni,      gen-CN num,        gCN-Ni-X,  0.2609,  0.2549,  0.0015,  0.0053, -0.4080,  0.0016,  0.0051, -0.4009
         CN num,        gCN-Ni-X,      gen-CN num, rms CN of NN Ni,  0.2589,  0.2530,  0.0013,  0.0028, -0.4173,  0.0013,  0.0027, -0.4091
         CN num,      gen-CN num, rms CN of NN Ni,        gCN-Pt-X,  0.1249,  0.1246,  0.0148,  0.0003, -1.0551,  0.0147,  0.0002, -1.0455
         CN num, rms CN of NN Ni,      gen-CN num,        gCN-Pt-X,  0.1527,  0.1523,  0.0025,  0.0152, -0.9357,  0.0024,  0.0148, -0.9202
         CN num,        gCN-Pt-X,      gen-CN num, rms CN of NN Ni,  0.1512,  0.1508,  0.0129,  0.0033, -0.9728,  0.0126,  0.0032, -0.9577
         CN num,      gen-CN num, rms CN of NN Ni,           CN-Pt,  0.1247,  0.1244,  0.0148,  0.0003, -1.0562,  0.0147,  0.0003, -1.0463
         CN num, rms CN of NN Ni,      gen-CN num,           CN-Pt,  0.1471,  0.1463,  0.0024,  0.0134, -0.9889,  0.0024,  0.0131, -0.9753
         CN num,           CN-Pt,      gen-CN num, rms CN of NN Ni,  0.1494,  0.1483,  0.0111,  0.0032, -1.0206,  0.0110,  0.0032, -1.0074
         CN num,      gen-CN num, rms CN of NN Ni,  exp neg strain,  0.1246,  0.1242,  0.0149,  0.0022, -1.0631,  0.0147,  0.0024, -1.0540
         CN num, rms CN of NN Ni,      gen-CN num,  exp neg strain,  0.1150,  0.1153,  0.0000,  0.1971, -1.5198,  0.0001,  0.1949, -1.5040
         CN num,  exp neg strain,      gen-CN num, rms CN of NN Ni,  0.1187,  0.1167,  0.1852,  0.0001, -1.7443,  0.1840,  0.0002, -1.7323
         CN num,      gen-CN num, rms CN of NN Ni,          strain,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num, rms CN of NN Ni,      gen-CN num,          strain,  0.2625,  0.2563,  0.0023,  0.0000, -0.4089,  0.0023,  0.0000, -0.4015
         CN num,          strain,      gen-CN num, rms CN of NN Ni,  0.2590,  0.2532,  0.0000,  0.0030, -0.4173,  0.0000,  0.0030, -0.4089
         CN num,      gen-CN num, rms CN of NN Ni,  inverse strain,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num, rms CN of NN Ni,      gen-CN num,  inverse strain,  0.2625,  0.2563,  0.0023,  0.0000, -0.4089,  0.0023,  0.0000, -0.4015
         CN num,  inverse strain,      gen-CN num, rms CN of NN Ni,  0.2590,  0.2532,  0.0000,  0.0030, -0.4173,  0.0000,  0.0030, -0.4089
         CN num,      gen-CN num, sub surface Ni num,             BOO,  0.1216,  0.1214,  0.0144,  0.0439, -1.0449,  0.0143,  0.0427, -1.0351
         CN num, sub surface Ni num,      gen-CN num,             BOO,  0.1616,  0.1635,  0.0089,  0.1522, -1.2294,  0.0087,  0.1475, -1.1971
         CN num,             BOO,      gen-CN num, sub surface Ni num,  0.1681,  0.1694,  0.1356,  0.0126, -1.3405,  0.1314,  0.0122, -1.3039
         CN num,      gen-CN num, sub surface Ni num,  Pt bond length,  0.1216,  0.1215,  0.0144,  0.0149, -1.0455,  0.0143,  0.0145, -1.0357
         CN num, sub surface Ni num,      gen-CN num,  Pt bond length,  0.1417,  0.1417,  0.0068,  0.0636, -1.4215,  0.0067,  0.0629, -1.4068
         CN num,  Pt bond length,      gen-CN num, sub surface Ni num,  0.1476,  0.1465,  0.0586,  0.0101, -1.6004,  0.0583,  0.0098, -1.5897
         CN num,      gen-CN num, sub surface Ni num,    surface curv,  0.1242,  0.1238,  0.0149,  0.7988, -1.0568,  0.0148,  0.8398, -1.0474
         CN num, sub surface Ni num,      gen-CN num,    surface curv,  0.2522,  0.2472,  0.0183,  0.0000, -0.3692,  0.0179,  0.0000, -0.3598
         CN num,    surface curv,      gen-CN num, sub surface Ni num,  0.2511,  0.2462,  0.0000,  0.0226, -0.3696,  0.0000,  0.0222, -0.3603
         CN num,      gen-CN num, sub surface Ni num,      chemSROP11,  0.1250,  0.1247,  0.0150,  0.0392, -1.0553,  0.0149,  0.0230, -1.0462
         CN num, sub surface Ni num,      gen-CN num,      chemSROP11,  0.2522,  0.2472,  0.0183,  0.0000, -0.3692,  0.0179,  0.0000, -0.3598
         CN num,      chemSROP11,      gen-CN num, sub surface Ni num,  0.2511,  0.2462,  0.0000,  0.0226, -0.3696,  0.0000,  0.0222, -0.3603
         CN num,      gen-CN num, sub surface Ni num,      chemSROP12,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0017, -1.0462
         CN num, sub surface Ni num,      gen-CN num,      chemSROP12,  0.2520,  0.2469,  0.0185,  0.0125, -0.3714,  0.0181,  0.0154, -0.3621
         CN num,      chemSROP12,      gen-CN num, sub surface Ni num,  0.2509,  0.2458,  0.0094,  0.0228, -0.3717,  0.0120,  0.0224, -0.3625
         CN num,      gen-CN num, sub surface Ni num,      chemSROP22,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num, sub surface Ni num,      gen-CN num,      chemSROP22,  0.2519,  0.2469,  0.0185,  0.0055, -0.3716,  0.0181,  0.0062, -0.3621
         CN num,      chemSROP22,      gen-CN num, sub surface Ni num,  0.2508,  0.2459,  0.0043,  0.0229, -0.3720,  0.0048,  0.0224, -0.3625
         CN num,      gen-CN num, sub surface Ni num,       gCN-Ni-Ni,  0.1238,  0.1237,  0.0147,  0.0164, -1.0499,  0.0147,  0.0149, -1.0411
         CN num, sub surface Ni num,      gen-CN num,       gCN-Ni-Ni,  0.2522,  0.2472,  0.0183,  0.0000, -0.3692,  0.0179,  0.0000, -0.3598
         CN num,       gCN-Ni-Ni,      gen-CN num, sub surface Ni num,  0.2511,  0.2462,  0.0000,  0.0226, -0.3696,  0.0000,  0.0222, -0.3603
         CN num,      gen-CN num, sub surface Ni num,       gCN-Ni-Pt,  0.1232,  0.1229,  0.0146,  0.0168, -1.0474,  0.0145,  0.0168, -1.0379
         CN num, sub surface Ni num,      gen-CN num,       gCN-Ni-Pt,  0.2521,  0.2471,  0.0177,  0.0010, -0.3716,  0.0169,  0.0019, -0.3644
         CN num,       gCN-Ni-Pt,      gen-CN num, sub surface Ni num,  0.2511,  0.2462,  0.0000,  0.0226, -0.3696,  0.0000,  0.0222, -0.3603
         CN num,      gen-CN num, sub surface Ni num,       gCN-Pt-Ni,  0.1210,  0.1209,  0.0143,  0.0365, -1.0397,  0.0142,  0.0358, -1.0300
         CN num, sub surface Ni num,      gen-CN num,       gCN-Pt-Ni,  0.2269,  0.2223,  0.0096,  0.0345, -0.5217,  0.0098,  0.0333, -0.5104
         CN num,       gCN-Pt-Ni,      gen-CN num, sub surface Ni num,  0.2296,  0.2248,  0.0264,  0.0131, -0.5171,  0.0257,  0.0132, -0.5069
         CN num,      gen-CN num, sub surface Ni num,       gCN-Pt-Pt,  0.1202,  0.1201,  0.0141,  0.0145, -1.0338,  0.0139,  0.0139, -1.0238
         CN num, sub surface Ni num,      gen-CN num,       gCN-Pt-Pt,  0.1499,  0.1514,  0.0236,  0.0154, -0.8308,  0.0230,  0.0150, -0.8147
         CN num,       gCN-Pt-Pt,      gen-CN num, sub surface Ni num,  0.1497,  0.1516,  0.0130,  0.0300, -0.8586,  0.0127,  0.0292, -0.8411
         CN num,      gen-CN num, sub surface Ni num,        gCN-Ni-X,  0.1233,  0.1231,  0.0146,  0.0092, -1.0479,  0.0145,  0.0088, -1.0388
         CN num, sub surface Ni num,      gen-CN num,        gCN-Ni-X,  0.2522,  0.2472,  0.0183,  0.0000, -0.3692,  0.0179,  0.0000, -0.3598
         CN num,        gCN-Ni-X,      gen-CN num, sub surface Ni num,  0.2511,  0.2462,  0.0000,  0.0226, -0.3696,  0.0000,  0.0222, -0.3603
         CN num,      gen-CN num, sub surface Ni num,        gCN-Pt-X,  0.1200,  0.1200,  0.0141,  0.0112, -1.0340,  0.0139,  0.0108, -1.0240
         CN num, sub surface Ni num,      gen-CN num,        gCN-Pt-X,  0.1319,  0.1330,  0.0197,  0.0153, -0.8951,  0.0194,  0.0150, -0.8821
         CN num,        gCN-Pt-X,      gen-CN num, sub surface Ni num,  0.1294,  0.1306,  0.0132,  0.0253, -0.9387,  0.0130,  0.0248, -0.9259
         CN num,      gen-CN num, sub surface Ni num,           CN-Pt,  0.1198,  0.1198,  0.0141,  0.0087, -1.0358,  0.0140,  0.0084, -1.0258
         CN num, sub surface Ni num,      gen-CN num,           CN-Pt,  0.1302,  0.1309,  0.0187,  0.0133, -0.9395,  0.0183,  0.0131, -0.9276
         CN num,           CN-Pt,      gen-CN num, sub surface Ni num,  0.1325,  0.1331,  0.0112,  0.0242, -0.9748,  0.0111,  0.0237, -0.9625
         CN num,      gen-CN num, sub surface Ni num,  exp neg strain,  0.1208,  0.1207,  0.0143,  0.0449, -1.0445,  0.0142,  0.0439, -1.0345
         CN num, sub surface Ni num,      gen-CN num,  exp neg strain,  0.1129,  0.1131,  0.0037,  0.1901, -1.4903,  0.0037,  0.1881, -1.4743
         CN num,  exp neg strain,      gen-CN num, sub surface Ni num,  0.1152,  0.1133,  0.1779,  0.0058, -1.7015,  0.1772,  0.0056, -1.6910
         CN num,      gen-CN num, sub surface Ni num,          strain,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num, sub surface Ni num,      gen-CN num,          strain,  0.2522,  0.2472,  0.0183,  0.0000, -0.3692,  0.0179,  0.0000, -0.3598
         CN num,          strain,      gen-CN num, sub surface Ni num,  0.2511,  0.2462,  0.0000,  0.0226, -0.3696,  0.0000,  0.0222, -0.3603
         CN num,      gen-CN num, sub surface Ni num,  inverse strain,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num, sub surface Ni num,      gen-CN num,  inverse strain,  0.2522,  0.2472,  0.0183,  0.0000, -0.3692,  0.0179,  0.0000, -0.3598
         CN num,  inverse strain,      gen-CN num, sub surface Ni num,  0.2511,  0.2462,  0.0000,  0.0226, -0.3696,  0.0000,  0.0222, -0.3603
         CN num,      gen-CN num,             BOO,  Pt bond length,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num,             BOO,      gen-CN num,  Pt bond length,  0.1477,  0.1476,  0.0109,  0.0640, -1.4806,  0.0060,  0.0652, -1.4613
         CN num,  Pt bond length,      gen-CN num,             BOO,  0.1523,  0.1519,  0.0449,  0.0575, -1.6070,  0.0475,  0.0481, -1.6053
         CN num,      gen-CN num,             BOO,    surface curv,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num,             BOO,      gen-CN num,    surface curv,  0.1806,  0.1809,  0.1490,  0.0000, -1.3957,  0.1450,  0.0000, -1.3616
         CN num,    surface curv,      gen-CN num,             BOO,  0.1708,  0.1720,  0.0688,  0.1667, -1.2844,  0.0861,  0.1624, -1.2574
         CN num,      gen-CN num,             BOO,      chemSROP11,  0.1250,  0.1246,  0.0150,  0.0481, -1.0552,  0.0149,  0.0468, -1.0458
         CN num,             BOO,      gen-CN num,      chemSROP11,  0.1800,  0.1806,  0.1494,  0.0163, -1.3978,  0.1452,  0.0113, -1.3624
         CN num,      chemSROP11,      gen-CN num,             BOO,  0.1707,  0.1722,  0.0102,  0.1659, -1.2710,  0.0078,  0.1612, -1.2399
         CN num,      gen-CN num,             BOO,      chemSROP12,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num,             BOO,      gen-CN num,      chemSROP12,  0.1806,  0.1809,  0.1490,  0.0000, -1.3957,  0.1450,  0.0000, -1.3617
         CN num,      chemSROP12,      gen-CN num,             BOO,  0.1711,  0.1724,  0.0000,  0.1657, -1.2703,  0.0000,  0.1612, -1.2398
         CN num,      gen-CN num,             BOO,      chemSROP22,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num,             BOO,      gen-CN num,      chemSROP22,  0.1806,  0.1809,  0.1490,  0.0000, -1.3957,  0.1450,  0.0000, -1.3616
         CN num,      chemSROP22,      gen-CN num,             BOO,  0.1711,  0.1724,  0.0000,  0.1657, -1.2703,  0.0000,  0.1612, -1.2398
         CN num,      gen-CN num,             BOO,       gCN-Ni-Ni,  0.1250,  0.1246,  0.0149,  0.0135, -1.0561,  0.0148,  0.0151, -1.0468
         CN num,             BOO,      gen-CN num,       gCN-Ni-Ni,  0.1727,  0.1737,  0.1453,  0.0148, -1.4007,  0.1411,  0.0146, -1.3642
         CN num,       gCN-Ni-Ni,      gen-CN num,             BOO,  0.1654,  0.1670,  0.0101,  0.1618, -1.2752,  0.0102,  0.1572, -1.2437
         CN num,      gen-CN num,             BOO,       gCN-Ni-Pt,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num,             BOO,      gen-CN num,       gCN-Ni-Pt,  0.1756,  0.1754,  0.1420,  0.0089, -1.3857,  0.1376,  0.0094, -1.3513
         CN num,       gCN-Ni-Pt,      gen-CN num,             BOO,  0.1678,  0.1687,  0.0058,  0.1597, -1.2690,  0.0062,  0.1547, -1.2381
         CN num,      gen-CN num,             BOO,       gCN-Pt-Ni,  0.1249,  0.1245,  0.0148,  0.0192, -1.0604,  0.0147,  0.0184, -1.0505
         CN num,             BOO,      gen-CN num,       gCN-Pt-Ni,  0.1653,  0.1657,  0.1264,  0.0221, -1.3494,  0.1225,  0.0219, -1.3160
         CN num,       gCN-Pt-Ni,      gen-CN num,             BOO,  0.1604,  0.1617,  0.0151,  0.1452, -1.2531,  0.0151,  0.1404, -1.2217
         CN num,      gen-CN num,             BOO,       gCN-Pt-Pt,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num,             BOO,      gen-CN num,       gCN-Pt-Pt,  0.1778,  0.1781,  0.1249,  0.0035, -1.3163,  0.1211,  0.0035, -1.2845
         CN num,       gCN-Pt-Pt,      gen-CN num,             BOO,  0.1704,  0.1716,  0.0014,  0.1531, -1.2472,  0.0015,  0.1480, -1.2164
         CN num,      gen-CN num,             BOO,        gCN-Ni-X,  0.1251,  0.1248,  0.0150,  0.0001, -1.0555,  0.0148,  0.0019, -1.0466
         CN num,             BOO,      gen-CN num,        gCN-Ni-X,  0.1734,  0.1736,  0.1422,  0.0066, -1.3905,  0.1379,  0.0067, -1.3554
         CN num,        gCN-Ni-X,      gen-CN num,             BOO,  0.1661,  0.1672,  0.0044,  0.1595, -1.2715,  0.0046,  0.1546, -1.2403
         CN num,      gen-CN num,             BOO,        gCN-Pt-X,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num,             BOO,      gen-CN num,        gCN-Pt-X,  0.1693,  0.1696,  0.0892,  0.0075, -1.2086,  0.0857,  0.0076, -1.1798
         CN num,        gCN-Pt-X,      gen-CN num,             BOO,  0.1657,  0.1666,  0.0046,  0.1194, -1.1913,  0.0048,  0.1136, -1.1612
         CN num,      gen-CN num,             BOO,           CN-Pt,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num,             BOO,      gen-CN num,           CN-Pt,  0.1672,  0.1673,  0.0800,  0.0074, -1.1997,  0.0756,  0.0075, -1.1693
         CN num,           CN-Pt,      gen-CN num,             BOO,  0.1629,  0.1636,  0.0046,  0.1139, -1.2073,  0.0047,  0.1079, -1.1790
         CN num,      gen-CN num,             BOO,  exp neg strain,  0.1246,  0.1246,  0.0149,  0.1203, -1.1640,  0.0148,  0.0745, -1.1129
         CN num,             BOO,      gen-CN num,  exp neg strain,  0.1150,  0.1153,  0.0000,  0.1974, -1.5206,  0.0000,  0.1957, -1.5056
         CN num,  exp neg strain,      gen-CN num,             BOO,  0.1175,  0.1161,  0.1668,  0.0242, -1.7376,  0.1709,  0.0182, -1.7305
         CN num,      gen-CN num,             BOO,          strain,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num,             BOO,      gen-CN num,          strain,  0.1806,  0.1809,  0.1490,  0.0000, -1.3957,  0.1450,  0.0000, -1.3616
         CN num,          strain,      gen-CN num,             BOO,  0.1711,  0.1724,  0.0000,  0.1657, -1.2703,  0.0000,  0.1612, -1.2398
         CN num,      gen-CN num,             BOO,  inverse strain,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num,             BOO,      gen-CN num,  inverse strain,  0.1806,  0.1809,  0.1490,  0.0000, -1.3957,  0.1450,  0.0000, -1.3616
         CN num,  inverse strain,      gen-CN num,             BOO,  0.1711,  0.1724,  0.0000,  0.1657, -1.2703,  0.0000,  0.1612, -1.2398
         CN num,      gen-CN num,  Pt bond length,    surface curv,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
         CN num,  Pt bond length,      gen-CN num,    surface curv,  0.1566,  0.1549,  0.0634,  0.0000, -1.6690,  0.0631,  0.0000, -1.6595
         CN num,    surface curv,      gen-CN num,  Pt bond length,  0.1477,  0.1473,  0.0527,  0.0682, -1.4790,  0.0744,  0.0677, -1.4700
         CN num,      gen-CN num,  Pt bond length,      chemSROP11,  0.1249,  0.1246,  0.0150,  0.0173, -1.0553,  0.0149,  0.0155, -1.0458
         CN num,  Pt bond length,      gen-CN num,      chemSROP11,  0.1563,  0.1548,  0.0634,  0.0117, -1.6695,  0.0631,  0.0085, -1.6596
         CN num,      chemSROP11,      gen-CN num,  Pt bond length,  0.1477,  0.1476,  0.0066,  0.0680, -1.4683,  0.0056,  0.0673, -1.4547
         CN num,      gen-CN num,  Pt bond length,      chemSROP12,  0.1251,  0.1248,  0.0150,  0.0000, -1.0554,  0.0149,  0.0000, -1.0462
         CN num,  Pt bond length,      gen-CN num,      chemSROP12,  0.1566,  0.1549,  0.0634,  0.0000, -1.6689,  0.0631,  0.0000, -1.6595
