         CN num,       gCN-Ni-Pt,           CN-Ni,  0.1334,  0.1320,  0.1869,  0.2314, -0.0366, -0.2238, -1.9916,  0.1853,  0.3645, -0.0382, -0.1683, -2.1136
          CN-Ni,       gCN-Ni-Pt,          CN num,  0.1345,  0.1331,  0.0000,  1.9676,  0.1880,  0.0001, -3.7385,  0.0000,  1.9647,  0.1865, -0.0027, -3.7247
         CN num,           CN-Ni,       gCN-Pt-Ni,  0.1324,  0.1316,  0.1824,  0.0374,  0.0575,  12.8891, -1.7891,  0.1820,  0.7329,  0.0492,  0.0122, -2.4843
         CN num,       gCN-Pt-Ni,           CN-Ni,  0.1322,  0.1312,  0.1831,  0.0193, -0.0106, -0.9825, -1.7692,  0.1819,  0.0246, -0.0079, -0.8451, -1.7655
          CN-Ni,       gCN-Pt-Ni,          CN num,  0.1328,  0.1316,  0.0000,  0.0099,  0.1826, -1.2007, -1.7605,  0.0000,  0.0141,  0.1816, -1.0193, -1.7557
         CN num,           CN-Ni,       gCN-Pt-Pt,  0.1336,  0.1324,  0.2118,  0.6928, -0.0290,  0.0519, -2.4818,  0.2082,  2.9428, -0.0265,  0.0096, -4.7193
         CN num,       gCN-Pt-Pt,           CN-Ni,  0.1336,  0.1324,  0.2112,  1.6548, -0.0319,  0.0185, -3.4403,  0.2085,  2.0305, -0.0281,  0.0141, -3.8044
          CN-Ni,       gCN-Pt-Pt,          CN num,  0.1345,  0.1331,  0.0000,  1.0577,  0.1879, -0.0002, -2.8284,  0.0000,  1.1329,  0.1883,  0.0018, -2.8948
         CN num,           CN-Ni,        gCN-Ni-X,  0.1218,  0.1223,  0.1807,  5.0000,  0.2594,  0.0480, -6.7027,  0.1791,  5.0000,  0.2468,  0.0450, -6.6924
         CN num,        gCN-Ni-X,           CN-Ni,  0.1216,  0.1221,  0.1806,  5.0000, -0.2211, -0.0482, -6.7029,  0.1791,  5.0000, -0.2085, -0.0460, -6.6920
          CN-Ni,        gCN-Ni-X,          CN num,  0.1345,  0.1329,  0.0000,  1.0446,  0.1871, -0.0044, -2.8136,  0.0000,  1.1310,  0.1858, -0.0061, -2.8894
         CN num,           CN-Ni,        gCN-Pt-X,  0.1343,  0.1330,  0.1769,  1.1331,  0.0133, -0.0054, -2.8940,  0.1759,  1.4049,  0.0129, -0.0061, -3.1563
         CN num,        gCN-Pt-X,           CN-Ni,  0.1343,  0.1330,  0.1765,  2.5218,  0.0067, -0.0053, -4.2816,  0.1749,  2.5107,  0.0096, -0.0055, -4.2603
          CN-Ni,        gCN-Pt-X,          CN num,  0.1343,  0.1330,  0.0069,  0.8412,  0.1762, -0.0155, -2.5991,  0.0087,  0.0254,  0.1759, -0.1913, -1.7554
         CN num,           CN-Ni,           CN-Pt,  0.1344,  0.1331,  0.1841,  2.1132,  0.0047,  0.0000, -3.8848,  0.1854,  2.0401,  0.0021, -0.0000, -3.8017
         CN num,           CN-Pt,           CN-Ni,  0.1344,  0.1331,  0.2544,  4.3676, -0.0704,  0.0166, -6.1187,  0.2749,  3.7670, -0.0896,  0.0275, -5.4826
          CN-Ni,           CN-Pt,          CN num,  0.1344,  0.1331,  0.0298,  1.1619,  0.1542, -0.0254, -2.9181,  0.0534,  1.1565,  0.1319, -0.0379, -2.8823
         CN num,           CN-Ni,  exp neg strain,  0.1175,  0.1160,  0.1916,  0.8189,  1.1413,  0.0139, -3.7379,  0.1898,  0.9092,  1.1695,  0.0102, -3.8405
         CN num,  exp neg strain,           CN-Ni,  0.1170,  0.1331,  0.1927,  0.1563, -0.0120, -1.5273, -2.5082,  0.1875,  0.9502, -0.0021,  26.7418, -1.7615
          CN-Ni,  exp neg strain,          CN num,  0.1180,  0.1157,  0.0000,  0.1917,  0.1904, -1.3907, -2.5553,  0.0000,  0.0638,  0.1897, -2.0953, -2.2956
         CN num,           CN-Ni,          strain,  0.1184,  0.1168,  0.1909,  0.7906, -2.2449,  0.0134, -2.5615,  0.1890,  0.9029, -2.2913,  0.0094, -2.6576
         CN num,          strain,           CN-Ni,  0.1168,  0.1149,  0.1930,  0.3833, -0.0122,  5.7378, -2.1739,  0.1919,  0.3179, -0.0104,  7.0352, -2.0992
          CN-Ni,          strain,          CN num,  0.1179,  0.1156,  0.0000,  0.3950,  0.1906,  5.4218, -2.1819,  0.0000,  0.3194,  0.1899,  6.8272, -2.0978
         CN num,           CN-Ni,  inverse strain,  0.1344,  0.1331,  0.1888,  0.8168,  0.0000,  0.0058, -2.5885,  0.1874,  0.8923, -0.0000,  0.0023, -2.6535
         CN num, mean CN of NN Ni, rms CN of NN Ni,  0.1233,  0.1241,  0.1810,  0.1242, -0.0484, -0.1536, -1.8332,  0.1800,  0.1772, -0.0509, -0.1321, -1.8799
         CN num, rms CN of NN Ni, mean CN of NN Ni,  0.1235,  0.1241,  0.1806,  0.0289, -0.0327, -0.2379, -1.7350,  0.1800,  1.5897,  0.0951,  0.0933, -3.2917
mean CN of NN Ni, rms CN of NN Ni,          CN num,  0.1235,  0.1241,  0.1075,  1.8587,  0.1811,  0.0889, -3.5681,  0.0956,  1.6055,  0.1800,  0.0927, -3.3075
         CN num, mean CN of NN Ni, sub surface Ni num,  0.1262,  0.1259,  0.1786,  0.0675,  0.0728,  2.5622, -1.7587,  0.1779,  0.0581,  0.0687,  5.9756, -1.7450
         CN num, sub surface Ni num, mean CN of NN Ni,  0.1280,  0.1272,  0.1790,  0.9522, -0.0046, -0.0687, -2.6578,  0.1782,  1.2068, -0.0038, -0.0518, -2.9061
mean CN of NN Ni, sub surface Ni num,          CN num,  0.1343,  0.1328,  0.0016,  0.0000,  0.1868,  42.6634, -1.7719,  0.0020,  0.0000,  0.1855,  8.6503, -1.7614
         CN num, mean CN of NN Ni,             BOO,  0.1327,  0.1309,  0.1912,  0.0230, -0.2707,  275.6085, -1.5498,  0.1905,  0.0168, -0.3046,  318.2078, -1.5078
         CN num,             BOO, mean CN of NN Ni,  0.1329,  0.1308,  0.1889,  1.3135,  0.0010,  3.7567, -1.8258,  0.1882,  1.2575,  0.0013,  3.2118, -1.8424
mean CN of NN Ni,             BOO,          CN num,  0.1329,  0.1308,  0.0010,  1.8912,  0.1889,  4.3422, -1.8192,  0.0013,  1.2636,  0.1882,  3.2222, -1.8421
         CN num, mean CN of NN Ni,  Pt bond length,  0.1183,  0.1168,  0.1905,  0.0293, -0.8180,  99.1110,  0.4577,  0.1889,  0.0232, -0.8333,  18.6901,  0.5192
         CN num,  Pt bond length, mean CN of NN Ni,  0.1919,  0.1834,  0.2961,  1.2041, -0.0079,  0.4042, -2.9461,  0.2886,  1.1618, -0.0078,  0.4282, -2.8507
mean CN of NN Ni,  Pt bond length,          CN num,  0.1472,  0.1448,  0.0139,  1.1564,  0.1541,  0.4232, -1.9432,  0.0151,  1.1713,  0.1621,  0.4052, -2.0451
         CN num, mean CN of NN Ni,    surface curv,  0.1316,  0.1264,  0.1856,  0.0109, -1.5019,  86.8990, -1.7333,  0.1805,  0.0000, -1.1882, -0.7694, -1.7165
         CN num,    surface curv, mean CN of NN Ni,  0.1314,  0.1310,  0.1838,  4.9998,  0.0018,  0.3016, -6.7260,  0.1830,  1.4052,  0.0021,  0.8530, -3.1291
mean CN of NN Ni,    surface curv,          CN num,  0.1314,  0.1310,  0.0018,  4.9991,  0.1838,  0.3014, -6.7253,  0.0021,  1.8772,  0.1830,  0.6392, -3.6009
         CN num, mean CN of NN Ni,      chemSROP11,  0.1283,  0.1282,  0.1810,  0.0000,  0.0463, -1.0424, -1.7423,  0.1831,  0.0000,  0.0393, -0.7107, -1.7551
         CN num,      chemSROP11, mean CN of NN Ni,  0.1341,  0.1324,  0.1868,  1.2415,  0.0016, -0.0485, -3.0135,  0.1856,  0.0080,  0.0018, -3.9619, -1.7701
mean CN of NN Ni,      chemSROP11,          CN num,  0.1341,  0.1324,  0.0016,  3.6391,  0.1868, -0.0166, -5.4111,  0.0018,  0.0080,  0.1856, -3.9606, -1.7701
         CN num, mean CN of NN Ni,      chemSROP12,  0.1343,  0.1282,  0.1887,  0.0155, -0.0409,  115.0777, -1.7814,  0.1835,  0.0000, -0.0013, -0.7531, -1.7553
         CN num,      chemSROP12, mean CN of NN Ni,  0.1343,  0.1328,  0.1868,  1.3723,  0.0015,  0.0173, -3.1432,  0.1855,  0.9983,  0.0020, -0.0015, -2.7597
mean CN of NN Ni,      chemSROP12,          CN num,  0.1343,  0.1328,  0.0016,  0.8477,  0.1868,  0.0274, -2.6187,  0.0020,  0.7424,  0.1855, -0.0020, -2.5038
         CN num, mean CN of NN Ni,      chemSROP22,  0.1341,  0.1282,  0.1887,  0.0159, -0.0273,  116.2932, -1.7813,  0.1832,  0.0000, -0.0078, -0.7825, -1.7519
         CN num,      chemSROP22, mean CN of NN Ni,  0.1342,  0.1328,  0.1868,  1.2987,  0.0014,  0.0160, -3.0691,  0.1855,  1.0611,  0.0019,  0.0081, -2.8220
mean CN of NN Ni,      chemSROP22,          CN num,  0.1342,  0.1328,  0.0014,  1.2177,  0.1868,  0.0171, -2.9881,  0.0020,  0.9023,  0.1855,  0.0095, -2.6632
         CN num, mean CN of NN Ni,       gCN-Ni-Ni,  0.1341,  0.1285,  0.1863,  0.7869,  0.0183, -0.0009, -2.5551,  0.1834,  0.0000,  0.0146, -0.6767, -1.7632
         CN num,       gCN-Ni-Ni, mean CN of NN Ni,  0.1341,  0.1326,  0.1863,  0.9335,  0.0007, -0.0193, -2.7017,  0.1851,  1.2902,  0.0011, -0.0135, -3.0483
mean CN of NN Ni,       gCN-Ni-Ni,          CN num,  0.1334,  0.1321,  0.0073,  0.0656,  0.1861,  295.1338, -1.8306,  0.0072,  0.0595,  0.1850,  240.7163, -1.8164
         CN num, mean CN of NN Ni,       gCN-Ni-Pt,  0.1277,  0.1276,  0.1827,  0.0000, -0.0256, -0.7832, -1.7455,  0.1824,  0.0000, -0.0143, -0.8007, -1.7442
         CN num,       gCN-Ni-Pt, mean CN of NN Ni,  0.1242,  0.1244,  0.1821,  0.4140,  0.0391,  5.1819, -2.1310,  0.1806,  0.3803,  0.0364,  5.3009, -2.0871
mean CN of NN Ni,       gCN-Ni-Pt,          CN num,  0.1242,  0.1244,  0.0391,  0.4139,  0.1821,  5.1904, -2.1308,  0.0364,  0.3800,  0.1806,  5.3286, -2.0867
         CN num, mean CN of NN Ni,       gCN-Pt-Ni,  0.1334,  0.1320,  0.1829,  0.8320,  0.0393,  0.0001, -2.5955,  0.1818,  0.9238,  0.0372, -0.0005, -2.6771
         CN num,       gCN-Pt-Ni, mean CN of NN Ni,  0.1328,  0.1315,  0.1825,  0.0095,  0.0002, -1.2132, -1.7605,  0.1814,  0.0116,  0.0007, -1.0775, -1.7542
mean CN of NN Ni,       gCN-Pt-Ni,          CN num,  0.1340,  0.1325,  0.0023,  0.0503,  0.1875,  8.2395, -1.7851,  0.0026,  0.0492,  0.1862,  8.8864, -1.7742
         CN num, mean CN of NN Ni,       gCN-Pt-Pt,  0.1342,  0.1329,  0.1938,  0.0281, -0.0071,  4.2900, -1.7960,  0.1934,  0.0232, -0.0081,  4.6841, -1.7835
         CN num,       gCN-Pt-Pt, mean CN of NN Ni,  0.1340,  0.1326,  0.1797,  1.8395,  0.0034, -0.0050, -3.6077,  0.1801,  1.9601,  0.0034, -0.0035, -3.7184
mean CN of NN Ni,       gCN-Pt-Pt,          CN num,  0.1340,  0.1326,  0.0034,  1.1753,  0.1797, -0.0077, -2.9434,  0.0034,  0.9926,  0.1801, -0.0069, -2.7508
         CN num, mean CN of NN Ni,        gCN-Ni-X,  0.1285,  0.1282,  0.1846,  0.0000, -0.0035, -0.8209, -1.7663,  0.1835,  0.0000, -0.0060, -0.6424, -1.7586
         CN num,        gCN-Ni-X, mean CN of NN Ni,  0.1343,  0.1328,  0.1869,  0.7788,  0.0018,  0.0017, -2.5514,  0.1854,  0.8376,  0.0019, -0.0010, -2.5986
mean CN of NN Ni,        gCN-Ni-X,          CN num,  0.1242,  0.1245,  0.0407,  0.4295,  0.1816,  4.1043, -2.1425,  0.0374,  0.3894,  0.1802,  4.3312, -2.0935
         CN num, mean CN of NN Ni,        gCN-Pt-X,  0.1343,  0.1331,  0.1849,  0.0062,  0.0046,  7.0408, -1.7725,  0.1851,  0.0021,  0.0028,  9.6636, -1.7610
         CN num,        gCN-Pt-X, mean CN of NN Ni,  0.1332,  0.1319,  0.1681,  0.4830,  0.0050, -0.0371, -2.2342,  0.1693,  0.5926,  0.0049, -0.0274, -2.3367
mean CN of NN Ni,        gCN-Pt-X,          CN num,  0.1330,  0.1317,  0.0053,  0.0312,  0.1674, -0.2245, -1.7495,  0.0054,  0.0080,  0.1681, -0.3632, -1.7076
         CN num, mean CN of NN Ni,           CN-Pt,  0.1344,  0.1331,  0.1865,  0.0089,  0.0024,  4.8094, -1.7782,  0.1870,  0.0056,  0.0006,  2.7159, -1.7658
         CN num,           CN-Pt, mean CN of NN Ni,  0.1334,  0.1321,  0.1707,  0.7571,  0.0046, -0.0197, -2.5280,  0.1716,  0.8084,  0.0045, -0.0161, -2.5682
mean CN of NN Ni,           CN-Pt,          CN num,  0.1332,  0.1318,  0.0053,  0.0168,  0.1685, -0.2384, -1.7393,  0.0055,  0.0052,  0.1686, -0.3424, -1.7089
         CN num, mean CN of NN Ni,  exp neg strain,  0.1175,  0.1160,  0.1912,  0.0306,  1.1412,  182.6344, -2.9407,  0.1897,  0.0245,  1.1680,  4.6206, -2.9486
         CN num,  exp neg strain, mean CN of NN Ni,  0.1343,  0.1328,  0.1868,  0.9665,  0.0016,  25.7499, -1.7719,  0.1855,  0.9706,  0.0020,  24.0107, -1.7614
mean CN of NN Ni,  exp neg strain,          CN num,  0.1180,  0.1328,  0.0000,  0.2019,  0.1904, -1.3608, -2.5730,  0.0020,  0.9742,  0.1855,  26.0405, -1.7614
         CN num, mean CN of NN Ni,          strain,  0.1183,  0.1173,  0.1905,  0.0293, -2.2495,  7.9161, -1.7918,  0.1873,  0.4298, -2.2365, -0.0008, -2.1835
         CN num,          strain, mean CN of NN Ni,  0.1178,  0.1156,  0.1908,  0.3976, -0.0003,  5.4031, -2.1843,  0.1898,  0.3195,  0.0001,  6.8198, -2.0978
mean CN of NN Ni,          strain,          CN num,  0.1179,  0.1156,  0.0000,  0.3958,  0.1906,  5.4125, -2.1826,  0.0001,  0.3191,  0.1898,  6.8275, -2.0974
         CN num, mean CN of NN Ni,  inverse strain,  0.1322,  0.1294,  0.1860,  0.0000,  0.0000, -0.6665, -1.7666,  0.1844,  0.0000,  0.0000, -0.6514, -1.7540
         CN num, rms CN of NN Ni, sub surface Ni num,  0.1262,  0.1259,  0.1786,  0.0675,  0.0728,  2.1021, -1.7587,  0.1782,  0.0581,  0.0686,  4.8704, -1.7468
         CN num, sub surface Ni num, rms CN of NN Ni,  0.1279,  0.1271,  0.1789,  1.2457, -0.0048, -0.0541, -2.9498,  0.1781,  1.5084, -0.0040, -0.0424, -3.2068
rms CN of NN Ni, sub surface Ni num,          CN num,  0.1343,  0.1328,  0.0015,  0.0000,  0.1869,  47.1383, -1.7718,  0.0019,  0.0000,  0.1856,  10.2852, -1.7614
         CN num, rms CN of NN Ni,             BOO,  0.1327,  0.1258,  0.1912,  0.0230, -0.2707,  7.9203, -1.5498,  0.1861,  0.0000, -0.3037, -0.9346, -1.4900
         CN num,             BOO, rms CN of NN Ni,  0.1329,  0.1308,  0.1889,  1.8682,  0.0009,  4.3126, -1.8197,  0.1883,  1.2623,  0.0012,  3.2159, -1.8425
rms CN of NN Ni,             BOO,          CN num,  0.1329,  0.1308,  0.0009,  1.8687,  0.1889,  4.3131, -1.8197,  0.0012,  1.2605,  0.1883,  3.2127, -1.8426
         CN num, rms CN of NN Ni,  Pt bond length,  0.1183,  0.1168,  0.1905,  0.0293, -0.8180,  138.8972,  0.4577,  0.1889,  0.0232, -0.8333,  44.9214,  0.5192
         CN num,  Pt bond length, rms CN of NN Ni,  0.2132,  0.1699,  0.3188,  1.1950, -0.0087,  0.4133, -3.1128,  0.2712,  1.1456, -0.0087,  0.3897, -2.7442
rms CN of NN Ni,  Pt bond length,          CN num,  0.1473,  0.1744,  0.0139,  1.1581,  0.1543,  0.4202, -1.9489,  0.0253,  1.1764,  0.1560,  0.3606, -2.1116
         CN num, rms CN of NN Ni,    surface curv,  0.1257,  0.1267,  0.1809,  0.0000, -1.4866, -1.0638, -1.7183,  0.1813,  0.0000, -1.1905, -0.7163, -1.7188
         CN num,    surface curv, rms CN of NN Ni,  0.1315,  0.1311,  0.1838,  4.9995,  0.0017,  0.3014, -6.7257,  0.1830,  1.3980,  0.0020,  0.8579, -3.1219
rms CN of NN Ni,    surface curv,          CN num,  0.1315,  0.1311,  0.0017,  4.9998,  0.1838,  0.3017, -6.7259,  0.0020,  4.2422,  0.1830,  0.2835, -5.9657
         CN num, rms CN of NN Ni,      chemSROP11,  0.1285,  0.1281,  0.1841,  0.0000,  0.0511, -0.8549, -1.7674,  0.1833,  0.0000,  0.0391, -0.8218, -1.7535
         CN num,      chemSROP11, rms CN of NN Ni,  0.1341,  0.1324,  0.1869,  1.2072,  0.0015, -0.0499, -2.9792,  0.1857,  0.0081,  0.0017, -3.9544, -1.7702
rms CN of NN Ni,      chemSROP11,          CN num,  0.1341,  0.1324,  0.0015,  3.6122,  0.1869, -0.0167, -5.3842,  0.0017,  0.0081,  0.1857, -3.9538, -1.7702
         CN num, rms CN of NN Ni,      chemSROP12,  0.1343,  0.1281,  0.1887,  0.0155, -0.0409,  151.5952, -1.7814,  0.1828,  0.0000,  0.0007, -0.8074, -1.7539
         CN num,      chemSROP12, rms CN of NN Ni,  0.1343,  0.1328,  0.1869,  1.3724,  0.0014,  0.0176, -3.1433,  0.1856,  0.9982,  0.0019, -0.0012, -2.7597
rms CN of NN Ni,      chemSROP12,          CN num,  0.1343,  0.1328,  0.0015,  0.8485,  0.1868,  0.0279, -2.6194,  0.0019,  0.7441,  0.1856, -0.0015, -2.5055
         CN num, rms CN of NN Ni,      chemSROP22,  0.1341,  0.1279,  0.1887,  0.0159, -0.0273,  6.8720, -1.7813,  0.1799,  0.0000, -0.0044, -1.0528, -1.7302
         CN num,      chemSROP22, rms CN of NN Ni,  0.1342,  0.1328,  0.1869,  1.2987,  0.0013,  0.0162, -3.0690,  0.1856,  1.0611,  0.0018,  0.0082, -2.8220
rms CN of NN Ni,      chemSROP22,          CN num,  0.1342,  0.1328,  0.0013,  1.2200,  0.1869,  0.0173, -2.9903,  0.0019,  0.9043,  0.1856,  0.0096, -2.6652
         CN num, rms CN of NN Ni,       gCN-Ni-Ni,  0.1341,  0.1282,  0.1863,  0.8409,  0.0189, -0.0007, -2.6088,  0.1813,  0.0000,  0.0038, -0.7327, -1.7448
         CN num,       gCN-Ni-Ni, rms CN of NN Ni,  0.1341,  0.1326,  0.1864,  0.9646,  0.0005, -0.0193, -2.7326,  0.1851,  1.1605,  0.0010, -0.0154, -2.9186
rms CN of NN Ni,       gCN-Ni-Ni,          CN num,  0.1335,  0.1321,  0.0070,  0.0634,  0.1862,  248.2912, -1.8288,  0.0069,  0.0578,  0.1851,  176.3299, -1.8150
         CN num, rms CN of NN Ni,       gCN-Ni-Pt,  0.1276,  0.1280,  0.1826,  0.0000, -0.0267, -0.8058, -1.7446,  0.1841,  0.0001, -0.0155, -0.5639, -1.7580
         CN num,       gCN-Ni-Pt, rms CN of NN Ni,  0.1243,  0.1245,  0.1821,  0.4256,  0.0399,  4.9687, -2.1432,  0.1806,  0.3896,  0.0370,  5.1308, -2.0967
rms CN of NN Ni,       gCN-Ni-Pt,          CN num,  0.1243,  0.1245,  0.0399,  0.4256,  0.1821,  4.9736, -2.1431,  0.0370,  0.3897,  0.1806,  5.1248, -2.0968
         CN num, rms CN of NN Ni,       gCN-Pt-Ni,  0.1334,  0.1320,  0.1829,  0.9214,  0.0400,  0.0002, -2.6850,  0.1818,  0.9244,  0.0378, -0.0003, -2.6776
         CN num,       gCN-Pt-Ni, rms CN of NN Ni,  0.1328,  0.1315,  0.1825,  0.0095,  0.0001, -1.2153, -1.7603,  0.1815,  0.0119,  0.0006, -1.0703, -1.7543
rms CN of NN Ni,       gCN-Pt-Ni,          CN num,  0.1340,  0.1325,  0.0022,  0.0494,  0.1875,  8.3286, -1.7848,  0.0025,  0.0485,  0.1863,  8.9188, -1.7740
         CN num, rms CN of NN Ni,       gCN-Pt-Pt,  0.1342,  0.1329,  0.1938,  0.0281, -0.0071,  5.0364, -1.7960,  0.1934,  0.0232, -0.0081,  5.5014, -1.7836
         CN num,       gCN-Pt-Pt, rms CN of NN Ni,  0.1341,  0.1327,  0.1800,  2.0051,  0.0033, -0.0044, -3.7736,  0.1803,  2.1281,  0.0032, -0.0032, -3.8866
rms CN of NN Ni,       gCN-Pt-Pt,          CN num,  0.1341,  0.1327,  0.0033,  1.1351,  0.1800, -0.0077, -2.9033,  0.0033,  0.9987,  0.1803, -0.0066, -2.7571
         CN num, rms CN of NN Ni,        gCN-Ni-X,  0.1285,  0.1285,  0.1845,  0.0000, -0.0063, -0.7882, -1.7659,  0.1838,  0.0000, -0.0032, -0.6255, -1.7563
         CN num,        gCN-Ni-X, rms CN of NN Ni,  0.1343,  0.1328,  0.1869,  0.8354,  0.0016,  0.0009, -2.6076,  0.1855,  0.8070,  0.0017, -0.0016, -2.5678
rms CN of NN Ni,        gCN-Ni-X,          CN num,  0.1243,  0.1246,  0.0418,  0.4446,  0.1816,  3.9315, -2.1577,  0.0383,  0.4017,  0.1803,  4.1466, -2.1059
         CN num, rms CN of NN Ni,        gCN-Pt-X,  0.1343,  0.1331,  0.1849,  0.0061,  0.0046,  2.7609, -1.7726,  0.1851,  0.0021,  0.0028,  2.6969, -1.7610
         CN num,        gCN-Pt-X, rms CN of NN Ni,  0.1332,  0.1320,  0.1679,  0.2663,  0.0050, -0.0606, -2.0122,  0.1691,  0.4520,  0.0049, -0.0347, -2.1946
rms CN of NN Ni,        gCN-Pt-X,          CN num,  0.1331,  0.1317,  0.0052,  0.0322,  0.1676, -0.2206, -1.7513,  0.0053,  0.0083,  0.1682, -0.3581, -1.7086
         CN num, rms CN of NN Ni,           CN-Pt,  0.1344,  0.1331,  0.1865,  0.0089,  0.0024,  31.1893, -1.7782,  0.1870,  0.0056,  0.0006,  2.9667, -1.7658
         CN num,           CN-Pt, rms CN of NN Ni,  0.1334,  0.1322,  0.1707,  0.5929,  0.0046, -0.0245, -2.3625,  0.1716,  0.6352,  0.0045, -0.0200, -2.3941
rms CN of NN Ni,           CN-Pt,          CN num,  0.1333,  0.1319,  0.0052,  0.0177,  0.1686, -0.2336, -1.7411,  0.0054,  0.0055,  0.1687, -0.3367, -1.7099
         CN num, rms CN of NN Ni,  exp neg strain,  0.1175,  0.1165,  0.1912,  0.0306,  1.1412,  212.2020, -2.9407,  0.1881,  0.2853,  1.1401, -0.0005, -3.1858
         CN num,  exp neg strain, rms CN of NN Ni,  0.1343,  0.1328,  0.1869,  0.9692,  0.0015,  24.9649, -1.7718,  0.1856,  0.9271,  0.0019,  45.1454, -1.7614
rms CN of NN Ni,  exp neg strain,          CN num,  0.1180,  0.1328,  0.0000,  0.1917,  0.1904, -1.3908, -2.5552,  0.0019,  0.6394,  0.1856,  22.7657, -1.7614
         CN num, rms CN of NN Ni,          strain,  0.1191,  0.1173,  0.1891,  0.3241, -2.1972,  0.0006, -2.0930,  0.1873,  0.5507, -2.2385, -0.0004, -2.3042
         CN num,          strain, rms CN of NN Ni,  0.1178,  0.1156,  0.1908,  0.3979, -0.0004,  5.4045, -2.1846,  0.1899,  0.3196,  0.0000,  6.8224, -2.0980
rms CN of NN Ni,          strain,          CN num,  0.1179,  0.1156,  0.0000,  0.3954,  0.1906,  5.4173, -2.1822,  0.0000,  0.3194,  0.1899,  6.8268, -2.0977
         CN num, rms CN of NN Ni,  inverse strain,  0.1294,  0.1320,  0.1850,  0.0000,  0.0000, -0.8756, -1.7622,  0.1847,  0.0000, -0.0000, -0.5832, -1.7553
         CN num, sub surface Ni num,             BOO,  0.1280,  0.1263,  0.1810,  0.0923, -0.2061, -0.3541, -1.6371,  0.1806,  0.1461, -0.2587, -0.2482, -1.6355
         CN num,             BOO, sub surface Ni num,  0.1280,  0.1262,  0.1806,  2.8785,  0.0498,  5.2723, -1.7614,  0.1803,  1.4376,  0.0485,  3.5491, -1.7863
sub surface Ni num,             BOO,          CN num,  0.1280,  0.1262,  0.0498,  2.8627,  0.1806,  5.2627, -1.7615,  0.0485,  1.4334,  0.1803,  3.5434, -1.7865
         CN num, sub surface Ni num,  Pt bond length,  0.1154,  0.1138,  0.1822,  0.0476, -0.7440, -0.4681,  0.2643,  0.1806,  0.0846, -0.7662, -0.3158,  0.3046
         CN num,  Pt bond length, sub surface Ni num,  0.1721,  0.1498,  0.2759,  1.2786, -0.0021,  0.3945, -2.8915,  0.2475,  1.3397,  0.0035,  0.4175, -2.6447
sub surface Ni num,  Pt bond length,          CN num,  0.1422,  0.1556,  0.1260,  1.1561,  0.1377,  0.3310, -1.8867,  0.1784,  1.2263,  0.1466,  0.4057, -1.9235
         CN num, sub surface Ni num,    surface curv,  0.1260,  0.1260,  0.1759,  0.1170, -1.5592, -0.3119, -1.7935,  0.1754,  0.1625, -1.2578, -0.2388, -1.8363
         CN num,    surface curv, sub surface Ni num,  0.1262,  0.1262,  0.1757,  4.9998,  0.0523,  0.3103, -6.6772,  0.1752,  1.1929,  0.0511,  1.0589, -2.8673
sub surface Ni num,    surface curv,          CN num,  0.1262,  0.1262,  0.0523,  4.9998,  0.1757,  0.3101, -6.6771,  0.0511,  1.2627,  0.1752,  1.0014, -2.9370
